congress,chamber,district_code,state_abbrev,party_code,bioname,nominate_dim1
111,House,11.0,VA,100,"CONNOLLY, Gerald E. (Gerry)",-0.306
111,House,8.0,VA,100,"MORAN, James P.",-0.302
111,House,3.0,VA,100,"SCOTT, Robert C.",-0.45
111,House,6.0,VA,200,"GOODLATTE, Robert William",0.496
111,House,6.0,WA,100,"DICKS, Norman DeValois",-0.312
111,House,7.0,WA,100,"McDERMOTT, James A.",-0.6659999999999999
111,House,2.0,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
111,House,5.0,WA,200,"McMORRIS RODGERS, Cathy",0.425
111,House,8.0,WA,200,"REICHERT, David G.",0.22399999999999998
111,House,4.0,WA,200,"HASTINGS, Richard Norman (Doc)",0.41600000000000004
111,House,9.0,WA,100,"SMITH, Adam",-0.285
111,House,1.0,WA,100,"INSLEE, Jay Robert",-0.33
111,House,3.0,WA,100,"BAIRD, Brian",-0.342
111,House,3.0,WV,100,"RAHALL, Nick Joe, II",-0.306
111,House,1.0,WV,100,"MOLLOHAN, Alan Bowlby",-0.292
111,House,2.0,WV,200,"CAPITO, Shelley Moore",0.267
111,House,7.0,WI,100,"OBEY, David Ross",-0.45
111,House,5.0,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
111,House,6.0,WI,200,"PETRI, Thomas Evert",0.379
111,House,4.0,WI,100,"MOORE, Gwendolynne S. (Gwen)",-0.528
111,House,8.0,WI,100,"KAGEN, Steven",-0.317
111,House,3.0,WI,100,"KIND, Ron",-0.261
111,House,1.0,WI,200,"RYAN, Paul D.",0.556
111,House,2.0,WI,100,"BALDWIN, Tammy",-0.49200000000000005
111,House,1.0,WY,200,"LUMMIS, Cynthia M.",0.6779999999999999
111,Senate,0.0,AL,200,"SESSIONS, Jefferson Beauregard III (Jeff)",0.5489999999999999
111,Senate,0.0,AL,200,"SHELBY, Richard C.",0.442
111,Senate,0.0,AK,200,"MURKOWSKI, Lisa",0.21100000000000002
111,Senate,0.0,AK,100,"BEGICH, Mark",-0.235
111,Senate,0.0,AZ,200,"McCAIN, John Sidney, III",0.381
111,Senate,0.0,AZ,200,"KYL, Jon Llewellyn",0.5479999999999999
111,Senate,0.0,AR,100,"LINCOLN, Blanche Lambert",-0.166
111,Senate,0.0,AR,100,"PRYOR, Mark",-0.19899999999999998
111,Senate,0.0,CA,100,"BOXER, Barbara",-0.45
111,Senate,0.0,CA,100,"FEINSTEIN, Dianne",-0.268
111,Senate,0.0,CO,100,"UDALL, Mark",-0.353
111,Senate,0.0,CO,100,"SALAZAR, Kenneth Lee",-0.223
111,Senate,0.0,CO,100,"BENNET, Michael F.",-0.228
111,Senate,0.0,CT,100,"DODD, Christopher John",-0.32799999999999996
111,Senate,0.0,CT,100,"LIEBERMAN, Joseph I.",-0.205
111,Senate,0.0,DE,100,"BIDEN, Joseph Robinette, Jr.",-0.314
111,Senate,0.0,DE,100,"CARPER, Thomas Richard",-0.177
111,Senate,0.0,DE,100,"KAUFMAN, Edward E. (Ted)",-0.391
111,Senate,0.0,DE,100,"COONS, Christopher A.",-0.22899999999999998
111,Senate,0.0,FL,100,"NELSON, Clarence William (Bill)",-0.193
111,Senate,0.0,FL,200,"MARTINEZ, Melquiades R. (Mel)",0.33299999999999996
111,Senate,0.0,FL,200,"LEMIEUX, George S.",0.34
111,Senate,0.0,GA,200,"CHAMBLISS, Saxby",0.423
111,Senate,0.0,GA,200,"ISAKSON, Johnny",0.402
111,Senate,0.0,HI,100,"INOUYE, Daniel Ken",-0.319
111,Senate,0.0,HI,100,"AKAKA, Daniel Kahikina",-0.419
111,Senate,0.0,ID,200,"CRAPO, Michael Dean",0.502
111,Senate,0.0,ID,200,"RISCH, James",0.585
111,Senate,0.0,IL,100,"DURBIN, Richard Joseph",-0.348
111,Senate,0.0,IL,200,"KIRK, Mark Steven",0.27399999999999997
111,Senate,0.0,IL,100,"BURRIS, Roland",-0.46799999999999997
111,Senate,0.0,IN,200,"LUGAR, Richard Green",0.304
111,Senate,0.0,IN,100,"BAYH, Evan",-0.158
111,Senate,0.0,IA,200,"GRASSLEY, Charles Ernest",0.348
111,Senate,0.0,IA,100,"HARKIN, Thomas Richard (Tom)",-0.35100000000000003
111,Senate,0.0,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
111,Senate,0.0,KS,200,"BROWNBACK, Sam Dale",0.439
111,Senate,0.0,KY,200,"McCONNELL, Addison Mitchell (Mitch)",0.40399999999999997
111,Senate,0.0,KY,200,"BUNNING, James Paul David",0.521
111,Senate,0.0,LA,200,"VITTER, David",0.495
111,Senate,0.0,LA,100,"LANDRIEU, Mary L.",-0.203
111,Senate,0.0,ME,200,"SNOWE, Olympia Jean",0.091
111,Senate,0.0,ME,200,"COLLINS, Susan Margaret",0.115
111,Senate,0.0,MD,100,"MIKULSKI, Barbara Ann",-0.37
111,Senate,0.0,MD,100,"CARDIN, Benjamin Louis",-0.319
111,Senate,0.0,MA,100,"KENNEDY, Edward Moore (Ted)",-0.44299999999999995
111,Senate,0.0,MA,100,"KERRY, John Forbes",-0.35200000000000004
111,Senate,0.0,MA,100,"KIRK, Paul G., Jr.",-0.517
111,Senate,0.0,MA,200,"BROWN, Scott P.",0.128
111,Senate,0.0,MI,100,"LEVIN, Carl",-0.395
111,Senate,0.0,MI,100,"STABENOW, Deborah Ann",-0.342
111,Senate,0.0,MN,100,"KLOBUCHAR, Amy",-0.285
111,Senate,0.0,MN,100,"FRANKEN, Al",-0.39899999999999997
111,Senate,0.0,MS,200,"COCHRAN, William Thad",0.287
111,Senate,0.0,MS,200,"WICKER, Roger F.",0.379
111,Senate,0.0,MO,200,"BOND, Christopher Samuel (Kit)",0.31
111,Senate,0.0,MO,100,"McCASKILL, Claire",-0.14300000000000002
111,Senate,0.0,MT,100,"BAUCUS, Max Sieben",-0.212
111,Senate,0.0,MT,100,"TESTER, Jon",-0.215
111,Senate,0.0,NE,100,"NELSON, Earl Benjamin (Ben)",-0.03
111,Senate,0.0,NE,200,"JOHANNS, Mike",0.391
111,Senate,0.0,NV,100,"REID, Harry",-0.276
111,Senate,0.0,NV,200,"ENSIGN, John Eric",0.508
111,Senate,0.0,NH,200,"GREGG, Judd Alan",0.429
111,Senate,0.0,NH,100,"SHAHEEN, Jeanne",-0.237
111,Senate,0.0,NJ,100,"LAUTENBERG, Frank Raleigh",-0.382
111,Senate,0.0,NJ,100,"MENENDEZ, Robert",-0.36700000000000005
111,Senate,0.0,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",-0.266
111,Senate,0.0,NM,100,"UDALL, Thomas (Tom)",-0.45299999999999996
111,Senate,0.0,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.359
111,Senate,0.0,NY,100,"GILLIBRAND, Kirsten",-0.473
111,Senate,0.0,NY,100,"CLINTON, Hillary Rodham",-0.36700000000000005
111,Senate,0.0,NC,200,"BURR, Richard M.",0.441
111,Senate,0.0,NC,100,"HAGAN, Kay",-0.20199999999999999
111,Senate,0.0,ND,100,"DORGAN, Byron Leslie",-0.267
111,Senate,0.0,ND,100,"CONRAD, Kent",-0.29600000000000004
111,Senate,0.0,OH,100,"BROWN, Sherrod",-0.428
111,Senate,0.0,OH,200,"VOINOVICH, George Victor",0.239
111,Senate,0.0,OK,200,"INHOFE, James Mountain",0.555
111,Senate,0.0,OK,200,"COBURN, Thomas Allen",0.782
111,Senate,0.0,OR,100,"WYDEN, Ronald Lee",-0.33
111,Senate,0.0,OR,100,"MERKLEY, Jeff",-0.44
111,Senate,0.0,PA,200,"SPECTER, Arlen",0.068
111,Senate,0.0,PA,100,"CASEY, Robert (Bob), Jr.",-0.314
111,Senate,0.0,PA,100,"SPECTER, Arlen",-0.321
111,Senate,0.0,RI,100,"REED, John F. (Jack)",-0.36700000000000005
111,Senate,0.0,RI,100,"WHITEHOUSE, Sheldon",-0.355
111,Senate,0.0,SC,200,"GRAHAM, Lindsey O.",0.39399999999999996
111,Senate,0.0,SC,200,"DeMINT, James W.",0.7
111,Senate,0.0,SD,100,"JOHNSON, Timothy Peter (Tim)",-0.25
111,Senate,0.0,SD,200,"THUNE, John",0.42
111,Senate,0.0,TN,200,"ALEXANDER, Lamar",0.324
111,Senate,0.0,TN,200,"CORKER, Robert (Bob)",0.395
111,Senate,0.0,TX,200,"CORNYN, John",0.48
111,Senate,0.0,TX,200,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.35600000000000004
111,Senate,0.0,UT,200,"HATCH, Orrin Grant",0.382
111,Senate,0.0,UT,200,"BENNETT, Robert",0.331
111,Senate,0.0,VT,100,"LEAHY, Patrick Joseph",-0.36
111,Senate,0.0,VT,328,"SANDERS, Bernard",-0.531
111,Senate,0.0,VA,100,"WEBB, James H. (Jim)",-0.16899999999999998
111,Senate,0.0,VA,100,"WARNER, Mark",-0.203
111,Senate,0.0,WA,100,"CANTWELL, Maria E.",-0.305
111,Senate,0.0,WA,100,"MURRAY, Patty",-0.35200000000000004
111,Senate,0.0,WV,100,"BYRD, Robert Carlyle",-0.309
111,Senate,0.0,WV,100,"ROCKEFELLER, John Davison IV (Jay)",-0.326
111,Senate,0.0,WV,100,"GOODWIN, Carte P.",-0.747
111,Senate,0.0,WV,100,"MANCHIN, Joe, III",-0.057
111,Senate,0.0,WI,100,"KOHL, Herbert H.",-0.256
111,Senate,0.0,WI,100,"FEINGOLD, Russell Dana",-0.308
111,Senate,0.0,WY,200,"BARRASSO, John A.",0.544
111,Senate,0.0,WY,200,"ENZI, Michael B.",0.545
112,House,1.0,AL,200,"BONNER, Jr., Josiah Robins (Jo)",0.36700000000000005
112,House,3.0,AL,200,"ROGERS, Mike Dennis",0.359
112,House,7.0,AL,100,"SEWELL, Terri",-0.39299999999999996
112,House,2.0,AL,200,"ROBY, Martha",0.36200000000000004
112,House,5.0,AL,200,"BROOKS, Mo",0.6509999999999999
112,House,6.0,AL,200,"BACHUS, Spencer T., III",0.387
112,House,4.0,AL,200,"ADERHOLT, Robert",0.375
112,House,1.0,AK,200,"YOUNG, Donald Edwin",0.284
112,House,6.0,AZ,200,"FLAKE, Jeff",0.855
112,House,2.0,AZ,200,"FRANKS, Trent",0.7490000000000001
112,House,7.0,AZ,100,"GRIJALVA, Raúl M.",-0.598
112,House,8.0,AZ,100,"GIFFORDS, Gabrielle",-0.11
112,House,1.0,AZ,200,"GOSAR, Paul",0.685
112,House,3.0,AZ,200,"QUAYLE, Ben",0.7120000000000001
112,House,5.0,AZ,200,"SCHWEIKERT, David",0.581
112,House,8.0,AZ,100,"BARBER, Ron",-0.12300000000000001
112,House,4.0,AZ,100,"PASTOR, Ed",-0.42100000000000004
112,House,4.0,AR,100,"ROSS, Michael Avery",-0.201
112,House,1.0,AR,200,"CRAWFORD, Rick",0.426
112,House,2.0,AR,200,"GRIFFIN, Tim",0.41
112,House,3.0,AR,200,"WOMACK, Steve",0.353
112,House,13.0,CA,100,"STARK, Fortney Hillman (Pete), Jr.",-0.631
112,House,7.0,CA,100,"MILLER, George",-0.552
112,House,30.0,CA,100,"WAXMAN, Henry Arnold",-0.473
112,House,41.0,CA,200,"LEWIS, Charles Jeremy (Jerry)",0.348
112,House,3.0,CA,200,"LUNGREN, Daniel Edward",0.49700000000000005
112,House,26.0,CA,200,"DREIER, David Timothy",0.478
112,House,28.0,CA,100,"BERMAN, Howard Lawrence",-0.40399999999999997
112,House,24.0,CA,200,"GALLEGLY, Elton W.",0.402
112,House,2.0,CA,200,"HERGER, Walter William (Wally)",0.551
112,House,8.0,CA,100,"PELOSI, Nancy",-0.49
112,House,46.0,CA,200,"ROHRABACHER, Dana",0.626
112,House,15.0,CA,100,"HONDA, Mike",-0.529
112,House,29.0,CA,100,"SCHIFF, Adam",-0.35
112,House,49.0,CA,200,"ISSA, Darrell",0.501
112,House,53.0,CA,100,"DAVIS, Susan A.",-0.34299999999999997
112,House,18.0,CA,100,"CARDOZA, Dennis A.",-0.262
112,House,21.0,CA,200,"NUNES, Devin",0.45
112,House,39.0,CA,100,"SÁNCHEZ, Linda T.",-0.508
112,House,20.0,CA,100,"COSTA, Jim",-0.192
112,House,5.0,CA,100,"MATSUI, Doris",-0.434
112,House,48.0,CA,200,"CAMPBELL, John (of California)",0.748
112,House,11.0,CA,100,"McNERNEY, Jerry",-0.263
112,House,22.0,CA,200,"MCCARTHY, Kevin",0.455
112,House,37.0,CA,100,"RICHARDSON, Laura",-0.33899999999999997
112,House,12.0,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.38
112,House,4.0,CA,200,"McCLINTOCK, Tom",0.7140000000000001
112,House,32.0,CA,100,"CHU, Judy",-0.488
112,House,10.0,CA,100,"GARAMENDI, John",-0.309
112,House,52.0,CA,200,"HUNTER, Duncan Duane",0.539
112,House,19.0,CA,200,"DENHAM, Jeff",0.306
112,House,33.0,CA,100,"BASS, Karen",-0.585
112,House,36.0,CA,100,"HAHN, Janice",-0.39
112,House,35.0,CA,100,"WATERS, Maxine",-0.653
112,House,6.0,CA,100,"WOOLSEY, Lynn C.",-0.556
112,House,14.0,CA,100,"ESHOO, Anna Georges",-0.381
112,House,17.0,CA,100,"FARR, Sam",-0.455
112,House,25.0,CA,200,"McKEON, Howard P. (Buck)",0.396
112,House,31.0,CA,100,"BECERRA, Xavier",-0.512
112,House,34.0,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
112,House,36.0,CA,100,"HARMAN, Jane L.",-0.262
112,House,40.0,CA,200,"ROYCE, Edward Randall",0.657
112,House,44.0,CA,200,"CALVERT, Ken",0.35
112,House,51.0,CA,100,"FILNER, Bob",-0.652
112,House,16.0,CA,100,"LOFGREN, Zoe",-0.402
112,House,50.0,CA,200,"BILBRAY, Brian P.",0.392
112,House,27.0,CA,100,"SHERMAN, Brad",-0.342
112,House,47.0,CA,100,"SANCHEZ, Loretta",-0.36700000000000005
112,House,23.0,CA,100,"CAPPS, Lois",-0.389
112,House,45.0,CA,200,"BONO, Mary",0.353
112,House,9.0,CA,100,"LEE, Barbara",-0.682
112,House,1.0,CA,100,"THOMPSON, Michael",-0.395
112,House,38.0,CA,100,"NAPOLITANO, Grace Flores",-0.44799999999999995
112,House,42.0,CA,200,"MILLER, Gary G.",0.478
112,House,43.0,CA,100,"BACA, Joe",-0.349
112,House,5.0,CO,200,"LAMBORN, Doug",0.6759999999999999
112,House,7.0,CO,100,"PERLMUTTER, Ed",-0.282
112,House,2.0,CO,100,"POLIS, Jared",-0.278
112,House,6.0,CO,200,"COFFMAN, Mike",0.49200000000000005
112,House,3.0,CO,200,"TIPTON, Scott",0.451
112,House,4.0,CO,200,"GARDNER, Cory",0.444
112,House,1.0,CO,100,"DeGETTE, Diana",-0.431
112,House,2.0,CT,100,"COURTNEY, Joe",-0.344
112,House,5.0,CT,100,"MURPHY, Christopher",-0.27
112,House,4.0,CT,100,"HIMES, James A.",-0.242
112,House,3.0,CT,100,"DeLAURO, Rosa L.",-0.415
112,House,1.0,CT,100,"LARSON, John B.",-0.397
112,House,1.0,DE,100,"CARNEY, John C., Jr.",-0.256
112,House,10.0,FL,200,"YOUNG, Charles William (Bill)",0.325
112,House,6.0,FL,200,"STEARNS, Clifford Bundy",0.5539999999999999
112,House,18.0,FL,200,"ROS-LEHTINEN, Ileana",0.244
112,House,1.0,FL,200,"MILLER, Jefferson B. (Jeff)",0.633
112,House,4.0,FL,200,"CRENSHAW, Ander",0.33299999999999996
112,House,21.0,FL,200,"DIAZ-BALART, Mario",0.281
112,House,14.0,FL,200,"MACK, Connie, IV",0.601
112,House,20.0,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.42
112,House,11.0,FL,100,"CASTOR, Kathy",-0.439
112,House,13.0,FL,200,"BUCHANAN, Vernon G.",0.36
112,House,9.0,FL,200,"BILIRAKIS, Gus",0.405
112,House,15.0,FL,200,"POSEY, Bill",0.525
112,House,16.0,FL,200,"ROONEY, Thomas J.",0.45799999999999996
112,House,19.0,FL,100,"DEUTCH, Theodore E. (Ted)",-0.4
112,House,2.0,FL,200,"SOUTHERLAND, Steve",0.56
112,House,5.0,FL,200,"NUGENT, Richard",0.483
112,House,8.0,FL,200,"WEBSTER, Daniel A.",0.51
112,House,12.0,FL,200,"ROSS, Dennis",0.531
112,House,17.0,FL,100,"WILSON, Frederica",-0.478
112,House,22.0,FL,200,"WEST, Allen",0.451
112,House,24.0,FL,200,"ADAMS, Sandra (Sandy)",0.5770000000000001
112,House,25.0,FL,200,"RIVERA, David",0.257
112,House,3.0,FL,100,"BROWN, Corrine",-0.429
112,House,7.0,FL,200,"MICA, John L.",0.45299999999999996
112,House,23.0,FL,100,"HASTINGS, Alcee Lamar",-0.564
112,House,5.0,GA,100,"LEWIS, John R.",-0.589
112,House,11.0,GA,200,"GINGREY, Phil",0.561
112,House,13.0,GA,100,"SCOTT, David",-0.302
112,House,6.0,GA,200,"PRICE, Tom",0.644
112,House,3.0,GA,200,"WESTMORELAND, Lynn A.",0.672
112,House,12.0,GA,100,"BARROW, John",-0.11900000000000001
112,House,4.0,GA,100,"JOHNSON, Hank",-0.46799999999999997
112,House,10.0,GA,200,"BROUN, Paul C., Jr.",0.9129999999999999
112,House,9.0,GA,200,"GRAVES, Tom",0.716
112,House,7.0,GA,200,"WOODALL, Rob",0.593
112,House,8.0,GA,200,"SCOTT, Austin",0.5660000000000001
112,House,1.0,GA,200,"KINGSTON, Jack",0.54
112,House,2.0,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.28300000000000003
112,House,2.0,HI,100,"HIRONO, Mazie",-0.512
112,House,1.0,HI,100,"HANABUSA, Colleen",-0.37
112,House,1.0,ID,200,"LABRADOR, Raúl R.",0.735
112,House,2.0,ID,200,"SIMPSON, Michael K.",0.29600000000000004
112,House,12.0,IL,100,"COSTELLO, Jerry Francis",-0.317
112,House,15.0,IL,200,"JOHNSON, Timothy V.",0.264
112,House,3.0,IL,100,"LIPINSKI, Daniel",-0.22699999999999998
112,House,6.0,IL,200,"ROSKAM, Peter",0.429
112,House,18.0,IL,200,"SCHOCK, Aaron",0.311
112,House,5.0,IL,100,"QUIGLEY, Mike",-0.322
112,House,8.0,IL,200,"WALSH, Joe",0.708
112,House,10.0,IL,200,"DOLD, Robert",0.2
112,House,11.0,IL,200,"KINZINGER, Adam",0.263
112,House,14.0,IL,200,"HULTGREN, Randy",0.49
112,House,17.0,IL,200,"SCHILLING, Bobby",0.364
112,House,1.0,IL,100,"RUSH, Bobby L.",-0.479
112,House,4.0,IL,100,"GUTIÉRREZ, Luis V.",-0.48700000000000004
112,House,16.0,IL,200,"MANZULLO, Donald A.",0.51
112,House,2.0,IL,100,"JACKSON, Jesse L., Jr.",-0.5379999999999999
112,House,7.0,IL,100,"DAVIS, Danny K.",-0.486
112,House,19.0,IL,200,"SHIMKUS, John M.",0.375
112,House,9.0,IL,100,"SCHAKOWSKY, Janice D.",-0.606
112,House,13.0,IL,200,"BIGGERT, Judy Borg",0.32299999999999995
112,House,5.0,IN,200,"BURTON, Danny Lee",0.585
112,House,1.0,IN,100,"VISCLOSKY, Peter",-0.402
112,House,6.0,IN,200,"PENCE, Mike",0.655
112,House,2.0,IN,100,"DONNELLY, Joe",-0.11900000000000001
112,House,7.0,IN,100,"CARSON, André",-0.431
112,House,3.0,IN,200,"STUTZMAN, Marlin",0.742
112,House,4.0,IN,200,"ROKITA, Todd",0.602
112,House,8.0,IN,200,"BUCSHON, Larry",0.408
112,House,9.0,IN,200,"YOUNG, Todd",0.46399999999999997
112,House,5.0,IA,200,"KING, Steve",0.613
112,House,1.0,IA,100,"BRALEY, Bruce",-0.31
112,House,2.0,IA,100,"LOEBSACK, Dave",-0.276
112,House,4.0,IA,200,"LATHAM, Thomas",0.302
112,House,3.0,IA,100,"BOSWELL, Leonard L.",-0.23800000000000002
112,House,2.0,KS,200,"JENKINS, Lynn",0.523
112,House,1.0,KS,200,"HUELSKAMP, Tim",0.7440000000000001
112,House,3.0,KS,200,"YODER, Kevin",0.5579999999999999
112,House,4.0,KS,200,"POMPEO, Mike",0.66
112,House,5.0,KY,200,"ROGERS, Harold Dallas (Hal)",0.33799999999999997
112,House,6.0,KY,100,"CHANDLER, A. B. (Ben)",-0.23199999999999998
112,House,4.0,KY,200,"DAVIS, Geoffrey C. (Geoff)",0.39799999999999996
112,House,3.0,KY,100,"YARMUTH, John",-0.37799999999999995
112,House,2.0,KY,200,"GUTHRIE, Brett",0.42
112,House,1.0,KY,200,"WHITFIELD, Wayne Edward (Ed)",0.303
112,House,4.0,KY,200,"MASSIE, Thomas",0.679
112,House,7.0,LA,200,"BOUSTANY, Charles W.",0.392
112,House,1.0,LA,200,"SCALISE, Steve",0.5579999999999999
112,House,4.0,LA,200,"FLEMING, John",0.59
112,House,6.0,LA,200,"CASSIDY, Bill",0.457
112,House,2.0,LA,100,"RICHMOND, Cedric",-0.486
112,House,3.0,LA,200,"LANDRY, Jeff",0.614
112,House,5.0,LA,200,"ALEXANDER, Rodney",0.331
112,House,2.0,ME,100,"MICHAUD, Michael H.",-0.28300000000000003
112,House,1.0,ME,100,"PINGREE, Chellie",-0.42
112,House,5.0,MD,100,"HOYER, Steny Hamilton",-0.38
112,House,2.0,MD,100,"RUPPERSBERGER, C. A. (Dutch)",-0.295
112,House,8.0,MD,100,"VAN HOLLEN, Christopher",-0.391
112,House,3.0,MD,100,"SARBANES, John",-0.467
112,House,4.0,MD,100,"EDWARDS, Donna F.",-0.562
112,House,1.0,MD,200,"HARRIS, Andy",0.6629999999999999
112,House,6.0,MD,200,"BARTLETT, Roscoe Gardner",0.493
112,House,7.0,MD,100,"CUMMINGS, Elijah Eugene",-0.43799999999999994
112,House,7.0,MA,100,"MARKEY, Edward John",-0.513
112,House,4.0,MA,100,"FRANK, Barney",-0.499
112,House,2.0,MA,100,"NEAL, Richard Edmund",-0.41700000000000004
112,House,9.0,MA,100,"LYNCH, Stephen F.",-0.35
112,House,5.0,MA,100,"TSONGAS, Nicola S. (Niki)",-0.396
112,House,10.0,MA,100,"KEATING, William R.",-0.32799999999999996
112,House,1.0,MA,100,"OLVER, John Walter",-0.5770000000000001
112,House,3.0,MA,100,"McGOVERN, James P.",-0.539
112,House,6.0,MA,100,"TIERNEY, John F.",-0.488
112,House,8.0,MA,100,"CAPUANO, Michael Everett",-0.58
112,House,15.0,MI,100,"DINGELL, John David, Jr.",-0.44799999999999995
112,House,14.0,MI,100,"CONYERS, John, Jr.",-0.6579999999999999
112,House,5.0,MI,100,"KILDEE, Dale Edward",-0.385
112,House,12.0,MI,100,"LEVIN, Sander Martin",-0.379
112,House,6.0,MI,200,"UPTON, Frederick Stephen",0.33
112,House,8.0,MI,200,"ROGERS, Mike",0.4
112,House,10.0,MI,200,"MILLER, Candice S.",0.34299999999999997
112,House,11.0,MI,200,"McCOTTER, Thaddeus George",0.335
112,House,7.0,MI,200,"WALBERG, Tim",0.514
112,House,9.0,MI,100,"PETERS, Gary C.",-0.24600000000000002
112,House,1.0,MI,200,"BENISHEK, Dan",0.491
112,House,2.0,MI,200,"HUIZENGA, Bill",0.573
112,House,3.0,MI,200,"AMASH, Justin",0.654
112,House,13.0,MI,100,"CLARKE, Hansen",-0.478
112,House,4.0,MI,200,"CAMP, David Lee",0.385
112,House,11.0,MI,100,"CURSON, David Alan",-0.409
112,House,4.0,MN,100,"McCOLLUM, Betty",-0.41700000000000004
112,House,2.0,MN,200,"KLINE, John",0.49
112,House,1.0,MN,100,"WALZ, Tim",-0.275
112,House,5.0,MN,100,"ELLISON, Keith",-0.537
112,House,6.0,MN,200,"BACHMANN, Michele",0.584
112,House,3.0,MN,200,"PAULSEN, Erik",0.402
112,House,8.0,MN,200,"CRAVAACK, Chip",0.366
112,House,7.0,MN,100,"PETERSON, Collin Clark",-0.14800000000000002
112,House,3.0,MS,200,"HARPER, Gregg",0.384
112,House,1.0,MS,200,"NUNNELEE, Alan",0.488
112,House,4.0,MS,200,"PALAZZO, Steven",0.5329999999999999
112,House,2.0,MS,100,"THOMPSON, Bennie",-0.516
112,House,2.0,MO,200,"AKIN, W. Todd",0.612
112,House,6.0,MO,200,"GRAVES, Samuel",0.444
112,House,1.0,MO,100,"CLAY, William Lacy, Jr.",-0.48100000000000004
112,House,3.0,MO,100,"CARNAHAN, Russ",-0.34700000000000003
112,House,5.0,MO,100,"CLEAVER, Emanuel, II",-0.45299999999999996
112,House,9.0,MO,200,"LUETKEMEYER, Blaine",0.439
112,House,4.0,MO,200,"HARTZLER, Vicky",0.46299999999999997
112,House,7.0,MO,200,"LONG, Billy",0.546
112,House,8.0,MO,200,"EMERSON, Jo Ann",0.26899999999999996
112,House,1.0,MT,200,"REHBERG, Denny",0.337
112,House,1.0,NE,200,"FORTENBERRY, Jeff",0.303
112,House,3.0,NE,200,"SMITH, Adrian",0.517
112,House,2.0,NE,200,"TERRY, Lee Raymond",0.426
112,House,2.0,NV,200,"HELLER, Dean",0.46299999999999997
112,House,3.0,NV,200,"HECK, Joe",0.324
112,House,2.0,NV,200,"AMODEI, Mark E.",0.379
112,House,1.0,NV,100,"BERKLEY, Shelley",-0.302
112,House,1.0,NH,200,"GUINTA, Frank",0.433
112,House,2.0,NH,200,"BASS, Charles Foster",0.331
112,House,4.0,NJ,200,"SMITH, Christopher Henry",0.166
112,House,6.0,NJ,100,"PALLONE, Frank, Jr.",-0.40399999999999997
112,House,10.0,NJ,100,"PAYNE, Donald Milford",-0.5920000000000001
112,House,5.0,NJ,200,"GARRETT, Scott",0.688
112,House,13.0,NJ,100,"SIRES, Albio",-0.40299999999999997
112,House,7.0,NJ,200,"LANCE, Leonard",0.32899999999999996
112,House,3.0,NJ,200,"RUNYAN, Jon",0.222
112,House,1.0,NJ,100,"ANDREWS, Robert Ernest",-0.297
112,House,2.0,NJ,200,"LoBIONDO, Frank A.",0.21100000000000002
112,House,11.0,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
112,House,8.0,NJ,100,"PASCRELL, William J., Jr.",-0.366
112,House,9.0,NJ,100,"ROTHMAN, Steven",-0.35200000000000004
112,House,12.0,NJ,100,"HOLT, Rush",-0.46299999999999997
112,House,10.0,NJ,100,"PAYNE, Donald, Jr.",-0.518
112,House,2.0,NM,200,"PEARCE, Stevan",0.47200000000000003
112,House,1.0,NM,100,"HEINRICH, Martin",-0.33
112,House,3.0,NM,100,"LUJÁN, Ben Ray",-0.368
112,House,15.0,NY,100,"RANGEL, Charles B.",-0.514
112,House,5.0,NY,100,"ACKERMAN, Gary Leonard",-0.429
112,House,10.0,NY,100,"TOWNS, Edolphus",-0.519
112,House,28.0,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
112,House,17.0,NY,100,"ENGEL, Eliot Lance",-0.408
112,House,18.0,NY,100,"LOWEY, Nita M.",-0.389
112,House,2.0,NY,100,"ISRAEL, Steve",-0.33399999999999996
112,House,1.0,NY,100,"BISHOP, Timothy H.",-0.33799999999999997
112,House,27.0,NY,100,"HIGGINS, Brian",-0.34700000000000003
112,House,11.0,NY,100,"CLARKE, Yvette Diane",-0.614
112,House,21.0,NY,100,"TONKO, Paul",-0.42
112,House,26.0,NY,200,"LEE, Christopher John",0.313
112,House,23.0,NY,100,"OWENS, William",-0.182
112,House,29.0,NY,200,"REED, Thomas W. II",0.27399999999999997
112,House,13.0,NY,200,"GRIMM, Michael G.",0.21899999999999997
112,House,19.0,NY,200,"HAYWORTH, Nan",0.282
112,House,20.0,NY,200,"GIBSON, Christopher",0.203
112,House,24.0,NY,200,"HANNA, Richard",0.215
112,House,25.0,NY,200,"BUERKLE, Ann Marie",0.579
112,House,26.0,NY,100,"HOCHUL, Kathleen C.",-0.239
112,House,9.0,NY,200,"TURNER, Robert L.",0.281
112,House,16.0,NY,100,"SERRANO, José E.",-0.491
